"city","date","death","temp","dewpoint","pm10","o3","time","season"
"chic",1998-07-14,101,78,67.1,87.374305458,37.133555539,4213,"summer"
"chic",1998-07-15,85,79,66.1,58.476233833,36.652765655,4214,"summer"
"chic",1998-07-16,105,80,57.9,33.388667242,21.7114546084,4215,"summer"
"chic",1998-07-17,127,75,64.7,43.5037820424,27.4743571144,4216,"summer"
"chic",1998-07-18,103,77,65.5,63.473479012,30.659841486,4217,"summer"
"chic",1998-07-19,94,81,71.8,33.462691175,32.886071657,4218,"summer"
"chic",1998-07-20,90,79,68.1,37.1810501005,26.4661504297,4219,"summer"
"chic",1998-07-21,112,85,72.9,57.211353131,34.037708253,4220,"summer"
"chic",1998-07-22,111,76,67.6,24.595521483,17.850471695,4221,"summer"
"chic",1998-07-23,100,73,56.6,38.159011533,19.646352444,4222,"summer"
"chic",1998-07-24,104,72,51.1,26.20859831,20.499182091,4223,"summer"
"chic",1998-07-25,107,70,55.4,28.22877363,23.9157201252,4224,"summer"
"chic",1998-07-26,117,70,56.8,19.213290841,27.0994124553,4225,"summer"
"chic",1998-07-27,109,74,65.1,39.2408390528,26.8181586938,4226,"summer"
"chic",1998-07-28,103,79,64.9,43.752272393,24.3953160761,4227,"summer"
"chic",1998-07-29,113,77,55.2,21.216045661,32.261669704,4228,"summer"
"chic",1998-07-30,101,72,57.5,30.254613158,19.684745654,4229,"summer"
"chic",1998-07-31,100,71,54.7,13.255514393,24.1226271909,4230,"summer"
"chic",1998-08-01,105,72,57.3,29.272612877,30.4997029574,4231,"summer"
"chic",1998-08-02,90,72,55.9,26.311180371,38.512649771,4232,"summer"
"chic",1998-08-03,109,78,64.8,62.209398158,32.452490833,4233,"summer"
"chic",1998-08-04,101,70,68.6,29.33872858,20.047409562,4234,"summer"
"chic",1998-08-05,96,76,70.7,27.286386982,22.014592721,4235,"summer"
"chic",1998-08-06,138,78,71.3,39.5140204441,19.954871867,4236,"summer"
"chic",1998-08-07,116,75,70.8,33.323009758,10.165054541,4237,"summer"
"chic",1998-08-08,81,77,70.7,33.303726012,18.396289987,4238,"summer"
"chic",1998-08-09,81,77,70.1,36.2322549247,20.84949556,4239,"summer"
"chic",1998-08-10,93,76,68.5,35.2871970862,27.5290892456,4240,"summer"
"chic",1998-08-11,96,71,63.4,36.4965634774,23.3655676951,4241,"summer"
"chic",1998-08-12,109,70,60.9,31.164059086,28.8401954444,4242,"summer"
"chic",1998-08-13,98,71,60.2,40.0099010135,30.8704768282,4243,"summer"
"chic",1998-08-14,108,71,64.4,64.001636551,25.8029403106,4244,"summer"
"chic",1998-08-15,93,71,64.3,29.805201812,20.894346197,4245,"summer"
"chic",1998-08-16,90,72,62.9,24.020920297,27.0144643996,4246,"summer"
"chic",1998-08-17,111,75,69,52.935520848,22.6095858615,4247,"summer"
"chic",1998-08-18,101,68,63.9,14.923582222,20.985742711,4248,"summer"
"chic",1998-08-19,104,69,55.1,36.8056473833,20.1389224,4249,"summer"
"chic",1998-08-20,143,73,65.4,61.811172162,24.5445333393,4250,"summer"
"chic",1998-08-21,101,80,70.8,48.809466951,30.9977035388,4251,"summer"
"chic",1998-08-22,105,78,69.5,47.871611722,32.911344167,4252,"summer"
"chic",1998-08-23,104,81,71.2,62.912820513,43.65434527,4253,"summer"
"chic",1998-08-24,91,76,71.4,51.80922411,17.91473364,4254,"summer"
"chic",1998-08-25,103,76,63.9,29.84757326,24.3012355324,4255,"summer"
"chic",1998-08-26,107,73,60.9,33.8063644692,25.2643930186,4256,"summer"
"chic",1998-08-27,111,72,64.5,34.0073191787,26.2127588129,4257,"summer"
"chic",1998-08-28,102,69,66.4,35.8173534802,12.252004928,4258,"summer"
"chic",1998-08-29,92,76,63.1,26.803617216,20.437929217,4259,"summer"
"chic",1998-08-30,109,70,55.7,16.897385948,21.8166574585,4260,"summer"
"chic",1998-08-31,119,69,54.6,28.773397436,18.754114763,4261,"summer"
"chic",1998-09-01,110,69,58.5,54.734935897,16.846573684,4262,"summer"
"chic",1998-09-02,91,65,50.1,45.754463706,20.300591745,4263,"summer"
"chic",1998-09-03,107,68,57.9,50.721199633,23.6064544019,4264,"summer"
"chic",1998-09-04,99,69,54.2,29.663507326,35.041252389,4265,"summer"
"chic",1998-09-05,96,70,61.4,51.603330003,31.39586058,4266,"summer"
"chic",1998-09-06,122,81,70.4,47.582509157,47.562107981,4267,"summer"
"chic",1998-09-07,110,66,57.1,22.494597073,28.2680302611,4268,"summer"
"chic",1998-09-08,90,63,46.9,16.260967283,16.02455557,4269,"summer"
"chic",1998-09-09,98,63,50.3,17.549542123,14.496965917,4270,"summer"
"chic",1998-09-10,104,63,52.8,53.557783882,14.396724532,4271,"summer"
"chic",1998-09-11,100,71,53.1,48.598992674,27.5051840462,4272,"summer"
"chic",1998-09-12,117,74,56.7,60.700641025,35.197508215,4273,"summer"
"chic",1998-09-13,99,74,62.7,68.730860806,35.250906615,4274,"summer"
"chic",1998-09-14,107,72,67.5,48.292535171,21.4565190478,4275,"summer"
"chic",1998-09-15,114,70,67,16.598992673,14.426676287,4276,"summer"
"chic",1998-09-16,97,72,64.9,17.612728933,23.6982515735,4277,"summer"
"chic",1998-09-17,100,68,58.4,27.649984212,27.0001302082,4278,"summer"
"chic",1998-09-18,106,68,57.8,42.493259142,27.2721733865,4279,"summer"
"chic",1998-09-19,103,72,60.9,66.419083317,35.912205892,4280,"summer"
"chic",1998-09-20,107,76,66.3,48.979751931,19.904284957,4281,"summer"
"chic",1998-09-21,114,63,51.8,13.364138258,12.86014266,4282,"summer"
"chic",1998-09-22,87,58,47.7,10.353149248,18.149066907,4283,"summer"
"chic",1998-09-23,124,56,41.5,28.457013389,10.250315081,4284,"summer"
"chic",1998-09-24,113,59,53.6,44.375546347,6.447717861,4285,"summer"
"chic",1998-09-25,100,66,64.1,73.584337555,10.824085701,4286,"summer"
"chic",1998-09-26,113,79,65.8,55.41970033,36.950895869,4287,"summer"
"chic",1998-09-27,102,73,63.8,33.6475243686,30.3256718846,4288,"summer"
"chic",1998-09-28,105,63,52.5,30.691480413,17.531916887,4289,"summer"
"chic",1998-09-29,105,63,57,48.61341733,6.846173571,4290,"summer"
"chic",1998-09-30,96,64,57.9,40.5852564099,13.366191158,4291,"summer"
"chic",1998-10-01,94,53,35.7,11.500091573,9.787839418,4292,"autumn"
"chic",1998-10-02,103,49,41.9,23.402332422,10.815868702,4293,"autumn"
"chic",1998-10-03,111,55,49.3,5.327014653,19.16943672,4294,"autumn"
"chic",1998-10-04,91,60,50.3,8.296794873,19.16419304,4295,"autumn"
"chic",1998-10-05,122,65,61.4,42.2885531132,9.779308246,4296,"autumn"
"chic",1998-10-06,98,65,61.2,15.343498173,9.216620178,4297,"autumn"
"chic",1998-10-07,104,56,49.2,15.313278383,3.875538142,4298,"autumn"
"chic",1998-10-08,105,54,44.8,13.004655153,11.312216669,4299,"autumn"
"chic",1998-10-09,84,53,45.6,34.2720695967,4.484221248,4300,"autumn"
"chic",1998-10-10,112,53,46.4,57.277564102,7.984733488,4301,"autumn"
"chic",1998-10-11,118,56,49.1,36.3902014649,19.486336086,4302,"autumn"
"chic",1998-10-12,122,60,46.9,42.4588827835,10.046639336,4303,"autumn"
"chic",1998-10-13,113,49,36.8,22.489102563,5.860236035,4304,"autumn"
"chic",1998-10-14,99,48,40.4,26.741853511,4.287028161,4305,"autumn"
"chic",1998-10-15,110,58,48.4,30.425915751,6.190887323,4306,"autumn"
"chic",1998-10-16,103,68,57.2,50.428663003,23.3269031518,4307,"autumn"
"chic",1998-10-17,104,67,64.4,56.467124542,22.9477124987,4308,"autumn"
"chic",1998-10-18,94,57,48.1,10.530311353,15.735796133,4309,"autumn"
"chic",1998-10-19,102,52,39.2,27.4753663,7.957596869,4310,"autumn"
"chic",1998-10-20,102,50,33.9,21.081354913,9.537845925,4311,"autumn"
"chic",1998-10-21,108,48,34.5,11.458882783,9.515268266,4312,"autumn"
"chic",1998-10-22,98,45,31.1,21.431410253,6.525605717,4313,"autumn"
"chic",1998-10-23,120,52,36.3,50.61547619,6.877799543,4314,"autumn"
"chic",1998-10-24,114,54,38.9,55.728113553,10.282627583,4315,"autumn"
"chic",1998-10-25,120,55,44.8,37.780311355,7.278930329,4316,"autumn"
"chic",1998-10-26,114,62,49.7,55.812786065,9.445527954,4317,"autumn"
"chic",1998-10-27,130,63,58.6,86.69514652,4.563178739,4318,"autumn"
"chic",1998-10-28,108,54,52.3,14.733608063,11.918289853,4319,"autumn"
"chic",1998-10-29,91,52,51.9,35.627437792,3.608258636,4320,"autumn"
"chic",1998-10-30,97,61,58.4,44.691061339,0.775211422999998,4321,"autumn"
"chic",1998-10-31,101,57,52.7,10.680072328,3.34584526,4322,"autumn"
"chic",1998-11-01,105,54,50,11.260560868,19.111015886,4323,"autumn"
"chic",1998-11-02,102,49,39.8,6.608643758,21.7531343991,4324,"autumn"
"chic",1998-11-03,112,41,33.4,5.474028368,28.1382719048,4325,"autumn"
"chic",1998-11-04,116,37,32.8,10.326638883,21.752444904,4326,"autumn"
"chic",1998-11-05,120,39,27.4,21.333359715,5.916253593,4327,"autumn"
"chic",1998-11-06,99,38,25.8,20.333359715,8.330678601,4328,"autumn"
"chic",1998-11-07,113,35,26.1,39.7730436573,6.602146738,4329,"autumn"
"chic",1998-11-08,110,37,31.8,32.3635794993,6.738993926,4330,"autumn"
"chic",1998-11-09,97,43,37.3,52.292150928,8.348756173,4331,"autumn"
"chic",1998-11-10,124,52,41.2,39.0432202852,14.621510185,4332,"autumn"
"chic",1998-11-11,108,41,28.5,28.315758676,16.468784326,4333,"autumn"
"chic",1998-11-12,119,40,31.1,31.373450984,4.69359805,4334,"autumn"
"chic",1998-11-13,123,43,34.6,33.7700492169,11.497402619,4335,"autumn"
"chic",1998-11-14,111,50,40.2,28.626198237,9.721484893,4336,"autumn"
"chic",1998-11-15,96,43,32.2,12.590483949,16.874932826,4337,"autumn"
"chic",1998-11-16,102,48,39.1,30.409362764,6.470759103,4338,"autumn"
"chic",1998-11-17,109,42,34.6,24.504480971,7.097389859,4339,"autumn"
"chic",1998-11-18,123,48,38.7,46.677557894,6.955126107,4340,"autumn"
"chic",1998-11-19,114,45,31.1,26.164029021,8.319255062,4341,"autumn"
"chic",1998-11-20,114,31,24.4,12.556678775,7.943455347,4342,"autumn"
"chic",1998-11-21,116,34,24.4,31.600634818,8.486784975,4343,"autumn"
"chic",1998-11-22,105,49,34.9,58.508263863,14.176679365,4344,"autumn"
"chic",1998-11-23,101,50,35.4,38.3956152602,13.111263363,4345,"autumn"
"chic",1998-11-24,110,46,30.1,32.3379229525,5.457522707,4346,"autumn"
"chic",1998-11-25,117,50,35.8,34.3771348787,4.065176921,4347,"autumn"
"chic",1998-11-26,103,50,32.3,19.40385702,9.814313443,4348,"autumn"
"chic",1998-11-27,94,48,35.7,62.502758117,5.617518789,4349,"autumn"
"chic",1998-11-28,123,54,48.6,43.412256504,10.606280318,4350,"autumn"
"chic",1998-11-29,106,63,58.4,57.635371267,13.241993038,4351,"autumn"
"chic",1998-11-30,102,52,50.7,34.6243822559,12.610608526,4352,"autumn"
"chic",1998-12-01,100,45,37.7,24.776942838,6.669878551,4353,"autumn"
"chic",1998-12-02,112,55,45.8,36.6710855526,8.226131666,4354,"autumn"
"chic",1998-12-03,104,61,54.9,43.687569069,8.491750429,4355,"autumn"
"chic",1998-12-04,117,61,59.3,54.612375268,3.66162155,4356,"autumn"
"chic",1998-12-05,113,59,56.6,33.4714208107,8.073820443,4357,"autumn"
"chic",1998-12-06,103,50,49.2,11.375266964,8.092803353,4358,"autumn"
"chic",1998-12-07,99,39,31.6,10.742765664,18.651491229,4359,"autumn"
"chic",1998-12-08,130,38,29,23.323069162,6.105578668,4360,"autumn"
"chic",1998-12-09,105,39,29.5,29.251640591,6.531887007,4361,"autumn"
"chic",1998-12-10,99,35,29,18.99180403,5.012532007,4362,"autumn"
"chic",1998-12-11,108,39,26.1,26.059364758,6.115629388,4363,"autumn"
"chic",1998-12-12,112,38,26.1,29.007166956,7.123482719,4364,"autumn"
"chic",1998-12-13,109,38,31.2,25.81906562,13.010603402,4365,"autumn"
"chic",1998-12-14,125,36,32.1,54.042881242,7.848083757,4366,"autumn"
"chic",1998-12-15,113,44,31.2,31.089584539,6.421882764,4367,"autumn"
"chic",1998-12-16,125,37,27.2,14.076282054,5.780097358,4368,"autumn"
"chic",1998-12-17,124,32,22.3,16.003311163,8.823021024,4369,"autumn"
"chic",1998-12-18,119,43,30.1,52.063750723,7.963781569,4370,"autumn"
"chic",1998-12-19,126,35,26.3,22.67121099,9.246538265,4371,"autumn"
"chic",1998-12-20,107,31,27.6,14.091223253,6.013476119,4372,"autumn"
"chic",1998-12-21,126,23,18.8,19.953860613,6.906369398,4373,"autumn"
"chic",1998-12-22,120,10,-1.9,24.847887565,15.100622499,4374,"autumn"
"chic",1998-12-23,109,17,5.7,28.910145556,9.267595214,4375,"autumn"
"chic",1998-12-24,140,19,4.8,24.036519183,10.642033045,4376,"autumn"
"chic",1998-12-25,130,25,11.1,19.38421017,13.890525305,4377,"autumn"
"chic",1998-12-26,138,26,12.3,36.1024532487,11.756660224,4378,"autumn"
"chic",1998-12-27,125,36,24,34.1052005014,9.763213303,4379,"autumn"
"chic",1998-12-28,156,29,23.3,33.060485348,5.780310269,4380,"autumn"
"chic",1998-12-29,120,22,18.4,25.00914305,12.532337174,4381,"autumn"
"chic",1998-12-30,99,7,-1.6,27.970681512,9.385773285,4382,"autumn"
"chic",1998-12-31,141,13,5.1,25.800985559,9.786139557,4383,"autumn"
"chic",1999-01-01,136,14,7.7,17.033868321,19.544169088,4384,"winter"
"chic",1999-01-02,147,22,21,NA,28.621789028,4385,"winter"
"chic",1999-01-03,136,16,8.4,17.982307062,21.307993466,4386,"winter"
"chic",1999-01-04,128,-2,-6.9,13.949396229,11.433645493,4387,"winter"
"chic",1999-01-05,126,1,-6.1,30.990605017,8.987229863,4388,"winter"
"chic",1999-01-06,128,12,9.8,25.115425982,9.092744575,4389,"winter"
"chic",1999-01-07,154,1,-6.7,36.8697258957,6.958779839,4390,"winter"
"chic",1999-01-08,153,16,10.9,22.891703918,17.605908146,4391,"winter"
"chic",1999-01-09,113,4,-1.1,17.972705799,12.81903336,4392,"winter"
"chic",1999-01-10,138,6,-0.4,18.968570792,19.14758235,4393,"winter"
"chic",1999-01-11,150,5,0,30.908131236,10.171946481,4394,"winter"
"chic",1999-01-12,146,20,14.1,33.4411452094,10.068253692,4395,"winter"
"chic",1999-01-13,137,20,15.4,1.880658712,30.6894799375,4396,"winter"
"chic",1999-01-14,139,18,12.6,21.803735632,18.218663201,4397,"winter"
"chic",1999-01-15,118,23,20.2,38.5784609067,6.83010581,4398,"winter"
"chic",1999-01-16,138,30,29.8,26.605989632,9.600006101,4399,"winter"
"chic",1999-01-17,93,28,31.3,32.6966489726,8.005669007,4400,"winter"
"chic",1999-01-18,140,29,25.8,14.374070239,20.054805035,4401,"winter"
"chic",1999-01-19,118,27,20,28.704890731,9.724252881,4402,"winter"
"chic",1999-01-20,162,30,28.8,55.757088533,7.200447204,4403,"winter"
"chic",1999-01-21,138,37,32.6,54.759835786,7.526303704,4404,"winter"
"chic",1999-01-22,137,42,41.5,16.798260077,5.890249243,4405,"winter"
"chic",1999-01-23,136,39,35.3,5.817490847,8.242540134,4406,"winter"
"chic",1999-01-24,136,33,30,18.821037757,17.144942436,4407,"winter"
"chic",1999-01-25,148,28,24.6,12.748809527,10.5674216,4408,"winter"
"chic",1999-01-26,135,29,23.4,32.7790293044,8.855005304,4409,"winter"
"chic",1999-01-27,120,42,34,48.608457503,11.264575808,4410,"winter"
"chic",1999-01-28,107,33,27.4,22.660622711,10.580766861,4411,"winter"
"chic",1999-01-29,133,33,25.6,27.564468865,12.498970247,4412,"winter"
"chic",1999-01-30,137,34,28,40.6052690731,17.881593204,4413,"winter"
"chic",1999-01-31,119,36,27.5,20.567216117,23.1280610422,4414,"winter"
"chic",1999-02-01,117,40,38.4,22.602930403,7.147065373,4415,"winter"
"chic",1999-02-02,131,38,32.4,5.457777675,7.980014085,4416,"winter"
"chic",1999-02-03,126,41,27.4,41.479578755,15.102960272,4417,"winter"
"chic",1999-02-04,143,31,21.1,16.496062267,17.075705063,4418,"winter"
"chic",1999-02-05,113,31,24.2,27.102223998,7.190115273,4419,"winter"
"chic",1999-02-06,145,40,30.4,18.449358977,12.09818874,4420,"winter"
"chic",1999-02-07,143,33,29.8,24.523534799,15.664726602,4421,"winter"
"chic",1999-02-08,134,37,36.2,31.5072282241,7.851604321,4422,"winter"
"chic",1999-02-09,139,44,29.8,8.529029307,12.035135521,4423,"winter"
"chic",1999-02-10,145,44,27.2,49.518040293,12.572070163,4424,"winter"
"chic",1999-02-11,136,49,47.8,27.313525955,14.815870915,4425,"winter"
"chic",1999-02-12,135,23,13.1,12.537271067,23.9450527939,4426,"winter"
"chic",1999-02-13,137,23,10.8,21.696611722,17.654648215,4427,"winter"
"chic",1999-02-14,138,34,21.9,35.7132721802,15.675635712,4428,"winter"
"chic",1999-02-15,147,45,30.6,56.614285714,15.751604729,4429,"winter"
"chic",1999-02-16,125,39,32.1,29.663736264,10.132524629,4430,"winter"
"chic",1999-02-17,150,27,20.4,20.35634419,14.553135378,4431,"winter"
"chic",1999-02-18,142,29,21.8,29.658241758,13.579779186,4432,"winter"
"chic",1999-02-19,137,28,20.9,8.77912088,26.4673871682,4433,"winter"
"chic",1999-02-20,145,25,17,6.761942762,25.2582269093,4434,"winter"
"chic",1999-02-21,124,28,15.7,NA,35.746908332,4435,"winter"
"chic",1999-02-22,136,26,9.4,19.810579256,28.739540811,4436,"winter"
"chic",1999-02-23,133,29,14.9,36.9933429261,15.680029017,4437,"winter"
"chic",1999-02-24,130,27,22.9,53.87926057,6.450027134,4438,"winter"
"chic",1999-02-25,155,33,26.5,28.882007823,9.969505331,4439,"winter"
"chic",1999-02-26,149,36,27.9,43.823234918,8.255861291,4440,"winter"
"chic",1999-02-27,140,43,39.2,32.9673076923,6.452663152,4441,"winter"
"chic",1999-02-28,114,37,32.1,2.00302198,15.709050434,4442,"winter"
"chic",1999-03-01,138,38,25.3,22.469738329,24.6358029045,4443,"winter"
"chic",1999-03-02,137,37,33.1,29.989285714,5.739615668,4444,"winter"
"chic",1999-03-03,158,31,18.7,4.9206044,21.297031498,4445,"winter"
"chic",1999-03-04,142,30,18.4,17.44272034,17.511414308,4446,"winter"
"chic",1999-03-05,130,35,28.7,29.943131868,16.594908926,4447,"winter"
"chic",1999-03-06,112,25,19.7,1.84697802,35.95396195,4448,"winter"
"chic",1999-03-07,109,21,14.4,18.60374476,38.568518011,4449,"winter"
"chic",1999-03-08,126,24,16.2,42.926648352,29.4646598924,4450,"winter"
"chic",1999-03-09,152,29,26.4,11.91565934,26.7067744793,4451,"winter"
"chic",1999-03-10,123,29,20.3,2.010254856,36.944825064,4452,"winter"
"chic",1999-03-11,124,28,20.4,13.225366303,24.0576700276,4453,"winter"
"chic",1999-03-12,117,27,19.6,12.233608063,32.0689001354,4454,"winter"
"chic",1999-03-13,132,28,18.1,23.475741504,33.904824764,4455,"winter"
"chic",1999-03-14,124,32,18.9,3.335256413,39.149094926,4456,"winter"
"chic",1999-03-15,155,31,19.2,36.486355311,15.540665612,4457,"winter"
"chic",1999-03-16,132,43,29.8,44.493864469,12.755433863,4458,"winter"
"chic",1999-03-17,130,50,40.7,29.452472527,27.0209059787,4459,"winter"
"chic",1999-03-18,114,38,27.1,13.44148352,26.5022706325,4460,"winter"
"chic",1999-03-19,135,36,23.7,21.88113254,21.9853058145,4461,"winter"
"chic",1999-03-20,141,39,27.2,31.425,18.050849753,4462,"winter"
"chic",1999-03-21,137,38,23.2,5.46620879,31.749133939,4463,"winter"
"chic",1999-03-22,142,36,21.3,23.527949029,22.3812210644,4464,"winter"
"chic",1999-03-23,120,38,21,40.4123207298,13.426446092,4465,"winter"
"chic",1999-03-24,121,35,21.9,19.371111936,32.91692417,4466,"winter"
"chic",1999-03-25,147,32,23.3,22.736595954,30.2200673766,4467,"winter"
"chic",1999-03-26,143,35,25.9,17.412320726,29.9175708496,4468,"winter"
"chic",1999-03-27,103,41,26.3,35.508474576,21.318218681,4469,"winter"
"chic",1999-03-28,113,43,33.7,54.245263357,18.002093666,4470,"winter"
"chic",1999-03-29,115,48,24.5,24.116129633,15.827856344,4471,"winter"
"chic",1999-03-30,116,55,28.5,97.171074688,22.3349381236,4472,"winter"
"chic",1999-03-31,122,60,41.3,64.192005082,28.3557589528,4473,"winter"
"chic",1999-04-01,113,58,51.7,45.316679084,13.044343563,4474,"spring"
"chic",1999-04-02,115,64,54.6,45.278217545,12.426352856,4475,"spring"
"chic",1999-04-03,117,63,57.8,40.4065934066,12.984397593,4476,"spring"
"chic",1999-04-04,97,56,47.3,14.125907987,20.542013141,4477,"spring"
"chic",1999-04-05,108,50,43.2,16.103929967,18.394855044,4478,"spring"
"chic",1999-04-06,108,53,42.4,18.555008387,21.260399854,4479,"spring"
"chic",1999-04-07,127,55,42.7,58.07645744,27.1750962421,4480,"spring"
"chic",1999-04-08,122,55,43.7,35.0325013965,28.8337683683,4481,"spring"
"chic",1999-04-09,126,45,40,6.223190607,28.6400803216,4482,"spring"
"chic",1999-04-10,108,47,35,12.423356302,30.9395509849,4483,"spring"
"chic",1999-04-11,114,46,39.7,9.511268392,20.434863552,4484,"spring"
"chic",1999-04-12,113,45,32.1,26.318233646,22.3142249865,4485,"spring"
"chic",1999-04-13,120,50,33.3,36.4151145469,18.429094302,4486,"spring"
"chic",1999-04-14,101,49,26,62.395883778,25.7006926895,4487,"spring"
"chic",1999-04-15,119,49,39.4,27.44789693,33.30460743,4488,"spring"
"chic",1999-04-16,121,44,37.3,6.553931525,23.6575279742,4489,"spring"
"chic",1999-04-17,120,44,34,7.540195255,15.367675768,4490,"spring"
"chic",1999-04-18,108,42,37.1,29.119225478,10.940312668,4491,"spring"
"chic",1999-04-19,106,42,36.5,45.65283262,10.255071567,4492,"spring"
"chic",1999-04-20,117,45,39.4,43.592393059,20.158088759,4493,"spring"
"chic",1999-04-21,111,54,48,32.5956059475,22.5114921364,4494,"spring"
"chic",1999-04-22,100,48,47.2,31.471978022,9.717691324,4495,"spring"
"chic",1999-04-23,116,43,35.6,NA,27.1868018888,4496,"spring"
"chic",1999-04-24,119,44,24.6,16.88223687,30.8358482699,4497,"spring"
"chic",1999-04-25,90,48,30.5,19.71098901,30.5830469109,4498,"spring"
"chic",1999-04-26,103,51,33.4,33.6450549451,36.410278685,4499,"spring"
"chic",1999-04-27,113,50,41.5,29.452341346,26.4757069598,4500,"spring"
"chic",1999-04-28,113,51,38.4,12.712271067,28.5730300062,4501,"spring"
"chic",1999-04-29,109,52,32.7,15.517216117,32.835885236,4502,"spring"
"chic",1999-04-30,104,51,29,27.20476608,29.1540257563,4503,"spring"
"chic",1999-05-01,106,56,30.5,28.226007326,29.7117908135,4504,"spring"
"chic",1999-05-02,94,58,37.3,31.132600733,42.535389047,4505,"spring"
"chic",1999-05-03,114,64,42.8,51.161586577,38.044150569,4506,"spring"
"chic",1999-05-04,144,67,52.2,75.06510989,39.146960782,4507,"spring"
"chic",1999-05-05,102,70,57.2,74.001923077,32.834902122,4508,"spring"
"chic",1999-05-06,89,58,52.8,24.573224099,17.469178654,4509,"spring"
"chic",1999-05-07,103,56,46.9,31.606318681,19.581111006,4510,"spring"
"chic",1999-05-08,116,53,48.2,8.57335165,10.886829039,4511,"spring"
"chic",1999-05-09,97,51,42.7,7.446090206,16.28984636,4512,"spring"
"chic",1999-05-10,102,58,46.5,32.450549451,31.6714580849,4513,"spring"
"chic",1999-05-11,132,67,52.1,63.434065934,31.8354386837,4514,"spring"
"chic",1999-05-12,100,62,52.7,43.986601403,26.3923190289,4515,"spring"
"chic",1999-05-13,102,51,41,16.42582418,26.1674844445,4516,"spring"
"chic",1999-05-14,101,53,41.3,15.31868132,24.6382287809,4517,"spring"
"chic",1999-05-15,107,60,54.8,49.205542621,20.214147037,4518,"spring"
"chic",1999-05-16,96,69,63.1,44.147252747,35.567902491,4519,"spring"
"chic",1999-05-17,116,69,62.6,31.133516484,26.7265677362,4520,"spring"
"chic",1999-05-18,93,61,52.3,17.57582728,20.023190601,4521,"spring"
"chic",1999-05-19,104,61,44.8,25.158241758,19.216684511,4522,"spring"
"chic",1999-05-20,95,64,49.1,51.042857143,34.411461665,4523,"spring"
"chic",1999-05-21,118,66,56.8,64.951864096,44.701012285,4524,"spring"
"chic",1999-05-22,91,59,52.8,8.953388283,32.945459989,4525,"spring"
"chic",1999-05-23,88,60,50.7,18.906684983,16.032662947,4526,"spring"
"chic",1999-05-24,114,51,40.7,16.085063563,15.479421029,4527,"spring"
"chic",1999-05-25,114,56,38.7,33.9231684978,24.1876411526,4528,"spring"
"chic",1999-05-26,95,60,40.4,19.967124543,21.524409835,4529,"spring"
"chic",1999-05-27,96,64,41.3,57.027564102,23.5068921186,4530,"spring"
"chic",1999-05-28,108,75,53.8,43.016575091,27.4863670314,4531,"spring"
"chic",1999-05-29,94,76,54.4,46.153937729,45.505164563,4532,"spring"
"chic",1999-05-30,109,70,56,52.649530871,49.136313366,4533,"spring"
"chic",1999-05-31,102,73,63.4,35.3682234429,27.1240672963,4534,"spring"
"chic",1999-06-01,110,65,59.7,32.401190476,15.866367892,4535,"spring"
"chic",1999-06-02,124,64,57.7,11.445146523,12.71101574,4536,"spring"
"chic",1999-06-03,85,58,47.7,14.274816853,20.497530148,4537,"spring"
"chic",1999-06-04,114,64,56.6,31.228113553,30.9636746815,4538,"spring"
"chic",1999-06-05,108,75,68,30.478846348,27.1608236228,4539,"spring"
"chic",1999-06-06,107,80,69.9,49.321520146,29.7213993356,4540,"spring"
"chic",1999-06-07,98,81,63.8,31.316025641,33.472004934,4541,"spring"
"chic",1999-06-08,120,80,63.2,36.2308608055,36.226647279,4542,"spring"
"chic",1999-06-09,107,79,63.2,48.151190476,25.0276600666,4543,"spring"
"chic",1999-06-10,111,79,66.7,57.071520146,26.2182168456,4544,"spring"
"chic",1999-06-11,94,78,67.5,46.467478813,30.2612638905,4545,"spring"
"chic",1999-06-12,88,75,68.2,39.0880036627,37.818131424,4546,"spring"
"chic",1999-06-13,114,65,63.5,17.120970693,25.6031815212,4547,"spring"
"chic",1999-06-14,99,66,55,10.060531133,23.2518198956,4548,"spring"
"chic",1999-06-15,102,58,37.9,5.181410253,24.0131829249,4549,"spring"
"chic",1999-06-16,102,61,44.7,17.211630033,26.5733348815,4550,"spring"
"chic",1999-06-17,85,57,42.9,16.520409603,23.7430125836,4551,"spring"
"chic",1999-06-18,101,59,47.6,32.228113553,25.4133885208,4552,"spring"
"chic",1999-06-19,97,68,49.9,25.30503663,36.607331275,4553,"spring"
"chic",1999-06-20,101,67,54.4,34.2610805857,52.1321487,4554,"spring"
"chic",1999-06-21,123,72,59.8,62.252838828,50.347006351,4555,"spring"
"chic",1999-06-22,97,74,66.2,79.244597069,31.7164536262,4556,"spring"
"chic",1999-06-23,111,76,67.3,61.181424613,42.226831247,4557,"spring"
"chic",1999-06-24,89,76,65.9,26.219871795,25.0250745811,4558,"spring"
"chic",1999-06-25,105,75,58.2,43.203388278,28.6771953367,4559,"spring"
"chic",1999-06-26,95,76,66.2,40.1319597066,33.650216614,4560,"spring"
"chic",1999-06-27,106,78,70.6,41.2016079961,38.260991083,4561,"spring"
"chic",1999-06-28,94,77,69.2,51.231827776,28.1353246375,4562,"spring"
"chic",1999-06-29,94,66,51.1,22.620581113,21.562933261,4563,"spring"
"chic",1999-06-30,98,68,54.7,30.284025578,26.0913916083,4564,"spring"
"chic",1999-07-01,114,74,64.3,28.338970633,23.8494994897,4565,"summer"
